"B_IBLOCK_ELEMENT.XML_ID";"ELEMENT_ID";"SECTION_ID";"Раздел";"Артикул";"Штрихкод";"Название";"Описание";"ТМ";"Страна бренда";"Производитель";"Страна производства";"Картинка";"Фото";"Цвет";"Размер";"Материал";"Вибрация";"Дист.управление";"Влагозащита";"Элементы питания";"Длина";"Рабочая длина";"Ширина изделия (см)";"Высота изделия (см)";"Диаметр";"Диаметр макс.";"Диаметр внутр.";"Нетто";"Брутто";"Д упак.";"Ш упак.";"В упак.";"Объем";"Срок годности";"Новинка";"Цена оптовая";"Цена клиента";"Остаток на складе";"Ссылка на товар"
"ca7dbd33-4e04-11e4-8443-0021918c8075";"4765";"591";"БДСМ/Кляпы/Подиум";"Р41";"4631137989737";"Кляп кожаный, ремешки на кожаной подкладке, чёрный, размер универсальный";"Подробное описание:Кляп из чёрной натуральной кожи. Размер ремней рекулируется застёжкой-пряжкой.";"Подиум";"Россия";"ООО «Подиум»";"Россия";"https://www.xmarket.ru/upload/iblock/f99/ca7dbd33-4e04-11e4-8443-0021918c8075_cc871621-4fc1-11e4-9280-001f2951184b.jpeg";"";"Чёрный";"Универсальный";"Кожа натуральная";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"711.43";"711.43";"1";"https://www.xmarket.ru/catalog/podium_2/klyap_kozhanyy_remeshki_na_kozhanoy_podkladke_chyernyy_razmer_universalnyy/"
"ca7dbd39-4e04-11e4-8443-0021918c8075";"4766";"591";"БДСМ/Кляпы/Подиум";"Р43а";"4631137989775";"Кляп-шарик (пластик), ремешки на кожаной подкладке, чёрно-красный, размер универсальный";"Подробное описание:

Кляп-шарик из пластика с перфорацией. Ремни выполнены из натуральной кожи, размер ремней регулируется застёжкой-пряжкой от 43 см до 55 см. Ширина ремня 2 см. Цвет шарика может отличаться от фотографии.
";"Подиум";"Россия";"ООО «Подиум»";"Россия";"https://www.xmarket.ru/upload/iblock/e96/ca7dbd39-4e04-11e4-8443-0021918c8075_cc871625-4fc1-11e4-9280-001f2951184b.jpeg";"https://www.xmarket.ru/upload/iblock/c33/ca7dbd39-4e04-11e4-8443-0021918c8075_14a1f10b-78e2-11e7-b131-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/f4d/ca7dbd39-4e04-11e4-8443-0021918c8075_14a1f10c-78e2-11e7-b131-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/8ab/ca7dbd39-4e04-11e4-8443-0021918c8075_14a1f10d-78e2-11e7-b131-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/9e5/ca7dbd39-4e04-11e4-8443-0021918c8075_14a1f10a-78e2-11e7-b131-00215ac05616.jpeg";"Чёрно-красный";"OS";"Кожа натуральная";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"568.49";"568.49";"1";"https://www.xmarket.ru/catalog/podium_2/klyap_sharik_plastik_remeshki_na_kozhanoy_podkladke_chyerno_krasnyy_razmer_universalnyy/"
"ca7dbd3f-4e04-11e4-8443-0021918c8075";"4767";"591";"БДСМ/Кляпы/Подиум";"Р45";"4631137989782";"Трензель, чёрный, размер универсальный";"Подробное описание:

Кляп-трензель с ремнями из чёрной натуральной кожи. Размер ремней регулируется застёжкой-пряжкой. Ширина ремней - 2 см.
";"Подиум";"Россия";"ООО «Подиум»";"Россия";"https://www.xmarket.ru/upload/iblock/c22/ca7dbd3f-4e04-11e4-8443-0021918c8075_cc87163f-4fc1-11e4-9280-001f2951184b.jpeg";"https://www.xmarket.ru/upload/iblock/ee1/ca7dbd3f-4e04-11e4-8443-0021918c8075_5c696d7b-51c0-11e8-b159-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/579/ca7dbd3f-4e04-11e4-8443-0021918c8075_5c696d7c-51c0-11e8-b159-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/591/ca7dbd3f-4e04-11e4-8443-0021918c8075_5c696d7d-51c0-11e8-b159-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/f84/ca7dbd3f-4e04-11e4-8443-0021918c8075_5c696d7e-51c0-11e8-b159-00215ac05616.jpeg";"Чёрный";"OS";"Кожа натуральная";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"568.79";"568.79";"2";"https://www.xmarket.ru/catalog/podium_2/trenzel_chyernyy_razmer_universalnyy/"
"b644dbcd-35c4-11e5-8273-0025ab65d3cb";"5713";"591";"БДСМ/Кляпы/Подиум";"Р43";"4631137989768";"Кляп-шарик (каучук), ремешки на кожаной подкладке, чёрный, размер универсальный";"Подробное описание:

Кляп-шарик изготовлен из каучука. Ремни выполнены из натуральной кожи, размер ремней регулируется застёжкой-пряжкой от 43 до 55 см. Ширина ремня — 2 см.
";"Подиум";"Россия";"ООО «Подиум»";"Россия";"https://www.xmarket.ru/upload/iblock/d41/b644dbcd-35c4-11e5-8273-0025ab65d3cb_284299c4-4037-11e5-92d8-001f2951184b.jpeg";"https://www.xmarket.ru/upload/iblock/1d7/b644dbcd-35c4-11e5-8273-0025ab65d3cb_7c6cc3c1-7e58-11e7-b132-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/113/b644dbcd-35c4-11e5-8273-0025ab65d3cb_7c6cc3c2-7e58-11e7-b132-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/aa6/b644dbcd-35c4-11e5-8273-0025ab65d3cb_7c6cc3c3-7e58-11e7-b132-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/c5d/b644dbcd-35c4-11e5-8273-0025ab65d3cb_7c6cc3c4-7e58-11e7-b132-00215ac05616.jpeg";"Чёрно-красный";"OS";"Кожа натуральная";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"621.17";"621.17";"5";"https://www.xmarket.ru/catalog/podium_2/klyap_sharik_kauchuk_remeshki_na_kozhanoy_podkladke_chyernyy_razmer_universalnyy/"
"16400d50-26a6-11e7-82ca-0025ab5bd377";"7291";"591";"БДСМ/Кляпы/Подиум";"Р4401";"4631137989751";"Расширитель с металлическим кольцом - 6 см";"Подробное описание:Кляп-расширитель, ремни из чёрной натуральной кожи. Размер ремней рекулируется застёжкой-пряжкой. Диаметр кольца — 6 см.";"Подиум";"Россия";"ООО «Подиум»";"Россия";"https://www.xmarket.ru/upload/iblock/dec/16400d50-26a6-11e7-82ca-0025ab5bd377_41ba36e8-2a50-11e7-9397-00215ac05616.jpeg";"https://www.xmarket.ru/upload/iblock/aa5/16400d50-26a6-11e7-82ca-0025ab5bd377_0b7d6b38-5276-11e8-b159-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/f7f/16400d50-26a6-11e7-82ca-0025ab5bd377_0b7d6b39-5276-11e8-b159-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/a4e/16400d50-26a6-11e7-82ca-0025ab5bd377_0b7d6b37-5276-11e8-b159-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/69e/16400d50-26a6-11e7-82ca-0025ab5bd377_0b7d6b36-5276-11e8-b159-00215ac05616.jpeg";"Чёрный";"Универсальный";"Кожа натуральная";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"426.58";"426.58";"3";"https://www.xmarket.ru/catalog/podium_2/rasshiritel_s_metallicheskim_koltsom_6_sm/"
"7a75becc-509e-11e9-fc81-0018fe336c50";"18930";"2828";"БДСМ/Колодки";"9624";"";"Колодки BDSM";"Подробное описание:

Распорно-фиксирующий инструмент с позиционирующей функцией, блокирующий подвижность рук и ног, и лишающий пассивного партнёра способности к сопротивлению.
 Изготовлена из дерева. Длина 90 см. Запор колодки выполняется при помощи карабинного замка на торце.";"Eroticon";"";"X-Market Ltd.";"Россия";"https://www.xmarket.ru/upload/iblock/16f/7a75becc-509e-11e9-fc81-0018fe336c50_20fec542-515b-11e9-1c82-0018fe336c50.jpg";"https://www.xmarket.ru/upload/iblock/816/7a75becc-509e-11e9-fc81-0018fe336c50_211723e4-515b-11e9-1c82-0018fe336c50.jpg; https://www.xmarket.ru/upload/iblock/4d0/7a75becc-509e-11e9-fc81-0018fe336c50_21286672-515b-11e9-1c82-0018fe336c50.jpg; https://www.xmarket.ru/upload/iblock/7f7/7a75becc-509e-11e9-fc81-0018fe336c50_213885c0-515b-11e9-1c82-0018fe336c50.jpg; https://www.xmarket.ru/upload/iblock/378/7a75becc-509e-11e9-fc81-0018fe336c50_214ab498-515b-11e9-1c82-0018fe336c50.jpg";"Коричневый";"";"Дерево";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"4582.5";"4582.5";"1";"https://www.xmarket.ru/catalog/kolodki/kolodki_bdsm/"
"f45bc108-6bb3-11e3-9d46-0021918c8075";"3210";"481";"БДСМ/Маски, Шлемы/Eroticon";"P3020B";"4640012520422";"Маска «Бетмен», чёрная";"PENTHOUSE® «Бетмен»

Маска кожаная с прорезями для глаз. Эта маска дополнит образ в ваших эротических играх! Размер регулируется
";"Eroticon";"";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/102/f45bc108-6bb3-11e3-9d46-0021918c8075_a4500bca-7de6-11e3-925a-001f2951184b.jpeg";"";"Чёрный";"Универсальный";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"308.1";"308.1";"9";"https://www.xmarket.ru/catalog/eroticon_10/maska_betmen_chyernaya/"
"f45bc10b-6bb3-11e3-9d46-0021918c8075";"3211";"481";"БДСМ/Маски, Шлемы/Eroticon";"P3021R";"4640012520439";"Маска CLASSIC с заклёпками, красная";"Подробное описание:Классическа маска красного цвета, декорированная заклёпками, дополнит ваш образ в эротических играх! Размер регулируется.";"Eroticon";"";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/a9e/f45bc10b-6bb3-11e3-9d46-0021918c8075_a4500bcb-7de6-11e3-925a-001f2951184b.jpeg";"";"Красный";"Универсальный";"Кожа натуральная";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"401.7";"401.7";"40";"https://www.xmarket.ru/catalog/eroticon_10/maska_classic_s_zaklyepkami_krasnaya/"
"f45bc111-6bb3-11e3-9d46-0021918c8075";"3213";"481";"БДСМ/Маски, Шлемы/Eroticon";"P3023R";"4640012520453";"Маска CLASSIC, красная";"Подробное описание:

Классическая маска красного цвета дополнит ваш образ в эротических играх! Размер регулируется.
";"Eroticon";"";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/422/f45bc111-6bb3-11e3-9d46-0021918c8075_a4500bcd-7de6-11e3-925a-001f2951184b.jpeg";"";"Красный";"Универсальный";"Кожа натуральная";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"326.3";"326.3";"8";"https://www.xmarket.ru/catalog/eroticon_10/maska_classic_krasnaya/"
"f45bc11a-6bb3-11e3-9d46-0021918c8075";"3216";"481";"БДСМ/Маски, Шлемы/Eroticon";"P3026B";"4640012527131";"Маска с заклёпками, чёрная";"Подробное описание:Маска, декорированная заклёпками, дополнит Ваш образ в эротических играх! Размер регулируется.";"Eroticon";"";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/b03/f45bc11a-6bb3-11e3-9d46-0021918c8075_a4500bd1-7de6-11e3-925a-001f2951184b.jpeg";"";"Чёрный";"Универсальный";"Кожа натуральная";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"638.3";"638.3";"1";"https://www.xmarket.ru/catalog/eroticon_10/maska_s_zaklyepkami_chyernaya/"
"f45bc11d-6bb3-11e3-9d46-0021918c8075";"3217";"481";"БДСМ/Маски, Шлемы/Eroticon";"P3027R";"4640012527070";"Маска с заклёпками, красная";"Подробное описание:

Маска, декорированная заклепками, дополнит Ваш образ в эротических играх! Размер регулируется.
";"Eroticon";"";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/79f/f45bc11d-6bb3-11e3-9d46-0021918c8075_a4500bd0-7de6-11e3-925a-001f2951184b.jpeg";"";"Красный";"Универсальный";"Кожа натуральная";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"638.3";"638.3";"9";"https://www.xmarket.ru/catalog/eroticon_10/maska_s_zaklyepkami_krasnaya/"
"8c164c9d-6bd9-11e3-9d46-0021918c8075";"3260";"481";"БДСМ/Маски, Шлемы/Eroticon";"P3175B";"4640012526707";"Шлем с открытым ртом, спандекс, чёрный";"Подробное описание:

Шлем плотно прилегает к голове, не сковывая движения рта. Размер универсальный.
";"Eroticon";"";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/b91/8c164c9d-6bd9-11e3-9d46-0021918c8075_a4500bd5-7de6-11e3-925a-001f2951184b.jpeg";"";"Чёрный";"Универсальный";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"507";"507";"9";"https://www.xmarket.ru/catalog/eroticon_10/shlem_s_otkrytym_rtom_spandeks_chyernyy/"
"705efbf5-1d2a-11e4-840e-0021918c8075";"4155";"481";"БДСМ/Маски, Шлемы/Eroticon";"P3173B";"4640012527926";"Шлем на ошейнике с молнией на рот, чёрный";"Подробное описание:

Шлем на ошейнике с молнией на рот. Размер регулируется.
";"Eroticon";"";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/c34/705efbf5-1d2a-11e4-840e-0021918c8075_705efbff-1d2a-11e4-840e-0021918c8075.jpeg";"";"Чёрный";"Универсальный";"ПВХ";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"1377.75";"1377.75";"6";"https://www.xmarket.ru/catalog/eroticon_10/shlem_na_osheynike_s_molniey_na_rot_chyernyy/"
"705efbe9-1d2a-11e4-840e-0021918c8075";"4156";"481";"БДСМ/Маски, Шлемы/Eroticon";"P3174B";"4640012527933";"Шлем «Бандитка», спандекс, чёрный";"Подробное описание:

Шлем «Бандитка» с прорезями для глаз и рта. Материал - спандекс. Размер универсальный.
";"Eroticon";"";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/e37/705efbe9-1d2a-11e4-840e-0021918c8075_705efbf1-1d2a-11e4-840e-0021918c8075.jpeg";"";"Чёрный";"Универсальный";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"523.55";"523.55";"9";"https://www.xmarket.ru/catalog/eroticon_10/shlem_banditka_spandeks_chyernyy/"
"6bc28a86-b0f4-11e4-8264-0025ab5be2b1";"5357";"481";"БДСМ/Маски, Шлемы/Eroticon";"P3293B";"4640012520378";"Маска «Карнавальная», венецианская, красная";"Подробное описание:

Карнавальная маска выполнена в Венецианском стиле. Она дополнит образ в ваших эротических играх! Маска крепится на голове завязками.
";"Eroticon";"";"X-Market Ltd.";"";"https://www.xmarket.ru/upload/iblock/966/6bc28a86-b0f4-11e4-8264-0025ab5be2b1_42af6a62-b2bd-11e4-929c-001f2951184b.jpeg";"";"Красный";"Универсальный";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"1950";"1950";"1";"https://www.xmarket.ru/catalog/eroticon_10/maska_karnavalnaya_venetsianskaya_krasnaya/"
"7ff7a02f-cfea-11e5-8289-c880aa4d27ff";"6551";"481";"БДСМ/Маски, Шлемы/Eroticon";"P3288R";"4640012524390";"Маска «Верона», кружево, красная";"«Верона»Кружевная маска добавит в Ваш образ элемент флирта и соблазнения! Благодаря неаллергенному фиксатору она хорошо держит форму и плавно облегает лицо.";"Eroticon";"";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/976/7ff7a02f-cfea-11e5-8289-c880aa4d27ff_d72d6002-8c80-11e6-933a-00215ac05616.jpeg";"https://www.xmarket.ru/upload/iblock/da4/7ff7a02f-cfea-11e5-8289-c880aa4d27ff_d72d6006-8c80-11e6-933a-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/68b/7ff7a02f-cfea-11e5-8289-c880aa4d27ff_d72d6003-8c80-11e6-933a-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/c71/7ff7a02f-cfea-11e5-8289-c880aa4d27ff_d72d6004-8c80-11e6-933a-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/4c2/7ff7a02f-cfea-11e5-8289-c880aa4d27ff_d72d6005-8c80-11e6-933a-00215ac05616.jpeg";"Красный";"Универсальный";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"162.5";"162.5";"130";"https://www.xmarket.ru/catalog/eroticon_10/maska_verona_kruzhevo_krasnaya/"
"118cb36a-cfe3-11e5-8289-c880aa4d27ff";"6553";"481";"БДСМ/Маски, Шлемы/Eroticon";"P3289R";"4640012524376";"Маска «Бабочка», кружево, красная";"«Бабочка»Кружевная маска позволит Вам превратить романтическую встречу в незабываемое событие! Благодаря неаллергенному фиксатору она хорошо держит форму и плавно облегает лицо.";"Eroticon";"";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/14a/118cb36a-cfe3-11e5-8289-c880aa4d27ff_82699108-8c6f-11e6-933a-00215ac05616.jpeg";"https://www.xmarket.ru/upload/iblock/ed3/118cb36a-cfe3-11e5-8289-c880aa4d27ff_82699109-8c6f-11e6-933a-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/e1a/118cb36a-cfe3-11e5-8289-c880aa4d27ff_8269910b-8c6f-11e6-933a-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/c4d/118cb36a-cfe3-11e5-8289-c880aa4d27ff_8269910a-8c6f-11e6-933a-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/399/118cb36a-cfe3-11e5-8289-c880aa4d27ff_8269910c-8c6f-11e6-933a-00215ac05616.jpeg";"Красный";"Универсальный";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"162.5";"162.5";"96";"https://www.xmarket.ru/catalog/eroticon_10/maska_babochka_kruzhevo_krasnaya/"
"cfeea469-cf39-11e5-8289-c880aa4d27ff";"6554";"481";"БДСМ/Маски, Шлемы/Eroticon";"P3297R";"4640012524369";"Маска Butterfly, кожа PU, красная";"Butterfly

Маска классической формы на кожаной подкладке с резинкой.
";"Eroticon";"";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/097/cfeea469-cf39-11e5-8289-c880aa4d27ff_c8a21a8c-8b8e-11e6-933a-00215ac05616.jpeg";"https://www.xmarket.ru/upload/iblock/75c/cfeea469-cf39-11e5-8289-c880aa4d27ff_c8a21a8d-8b8e-11e6-933a-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/fdd/cfeea469-cf39-11e5-8289-c880aa4d27ff_c8a21a8e-8b8e-11e6-933a-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/60f/cfeea469-cf39-11e5-8289-c880aa4d27ff_c8a21a8f-8b8e-11e6-933a-00215ac05616.jpeg; https://www.xmarket.ru/upload/iblock/ad9/cfeea469-cf39-11e5-8289-c880aa4d27ff_c8a21a90-8b8e-11e6-933a-00215ac05616.jpeg";"Красный";"Универсальный";"Кожа натуральная с покрытием PU";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"309.4";"309.4";"7";"https://www.xmarket.ru/catalog/eroticon_10/maska_butterfly_kozha_pu_krasnaya/"
"6bc28a8d-b0f4-11e4-8264-0025ab5be2b1";"15702";"481";"БДСМ/Маски, Шлемы/Eroticon";"P3292B";"4640012520385";"Маска «Карнавальная», венецианская, розовая";"Подробное описание:

Карнавальная маска выполнена в Венецианском стиле. Она дополнит образ в ваших эротических играх! Маска крепится на голове завязками.
";"Eroticon";"";"X-Market Ltd.";"";"https://www.xmarket.ru/upload/iblock/a4f/6bc28a8d-b0f4-11e4-8264-0025ab5be2b1_42af6a5e-b2bd-11e4-929c-001f2951184b.jpeg";"";"Розовый";"Универсальный";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"1950";"1950";"1";"https://www.xmarket.ru/catalog/eroticon_10/maska_karnavalnaya_venetsianskaya_rozovaya/"
"6bc28a7f-b0f4-11e4-8264-0025ab5be2b1";"18833";"481";"БДСМ/Маски, Шлемы/Eroticon";"P3294B";"4640012520361";"Маска «Карнавальная», венецианская, золотая";"Подробное описание:

Карнавальная маска выполнена в Венецианском стиле. Она дополнит образ в ваших эротических играх! Маска крепится на голове завязками.
";"Eroticon";"";"X-Market Ltd.";"";"https://www.xmarket.ru/upload/iblock/664/6bc28a7f-b0f4-11e4-8264-0025ab5be2b1_42af6a66-b2bd-11e4-929c-001f2951184b.jpeg";"";"Золотой";"Универсальный";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"1950";"1950";"1";"https://www.xmarket.ru/catalog/eroticon_10/maska_karnavalnaya_venetsianskaya_zolotaya/"
"3e10c513-aa9a-11e3-83a3-0021918c8075";"2537";"480";"БДСМ/Маски, Шлемы/Sitabella";"3080-1";"2000018910016";"Маска с шорами, чёрная";"Подробное описание:

Изготовлена из натуральной кожи с велюровой подкладкой. Используется никелированная фурнитура. Шоры отстёгиваются. Ременная застёжка — пряжка.";"Sitabella";"Россия";"ООО «СК-Визит»";"Россия";"https://www.xmarket.ru/upload/iblock/c56/3e10c513-aa9a-11e3-83a3-0021918c8075_0b132932-b983-11e3-83b2-0021918c8075.jpeg";"https://www.xmarket.ru/upload/iblock/32c/3e10c513-aa9a-11e3-83a3-0021918c8075_abeadb45-16e4-11e4-927a-001f2951184b.jpeg";"Чёрный";"Универсальный";"Кожа";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"960";"960";"2";"https://www.xmarket.ru/catalog/sitabella_5/maska_s_shorami_chyernaya/"
"4b8b3856-bbbd-11e3-83b5-0021918c8075";"2538";"480";"БДСМ/Маски, Шлемы/Sitabella";"3080-2";"2000018920015";"Маска с шорами, красная";"Подробное описание:

 Изготовлена из натуральной кожи с велюровой подкладкой. Используется никелированная фурнитура. Шоры отстёгиваются. Ременная застёжка - пряжка.
";"Sitabella";"Россия";"ООО «СК-Визит»";"Россия";"https://www.xmarket.ru/upload/iblock/6ce/4b8b3856-bbbd-11e3-83b5-0021918c8075_0ab2bfd6-be1d-11e3-83b9-0021918c8075.jpeg";"";"Красный";"Универсальный";"Кожа";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"936";"936";"1";"https://www.xmarket.ru/catalog/sitabella_5/maska_s_shorami_krasnaya/"
"4b8b3858-bbbd-11e3-83b5-0021918c8075";"2539";"480";"БДСМ/Маски, Шлемы/Sitabella";"3081-1";"2000018940013";"Маска закрытая, чёрная";"Подробное описание:

Изготовлена из натуральной кожи с велюровой подкладкой.
";"Sitabella";"Россия";"ООО «СК-Визит»";"Россия";"https://www.xmarket.ru/upload/iblock/700/4b8b3858-bbbd-11e3-83b5-0021918c8075_0ab2bfda-be1d-11e3-83b9-0021918c8075.jpg";"";"Чёрный";"Универсальный";"Кожа натуральная";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"446";"446";"3";"https://www.xmarket.ru/catalog/sitabella_5/maska_zakrytaya_chyernaya/"
"4b8b385c-bbbd-11e3-83b5-0021918c8075";"2540";"480";"БДСМ/Маски, Шлемы/Sitabella";"3082-1";"2000018970010";"Маска закрытая с заклёпками, чёрная";"Подробное описание:Чёрная кожаная маска даст возможность расслабиться, отрешиться от обыденности и отдаться во власть секс-партнёра. Велюровая подклада, своей бархатистой поверхностью, нежно и плотно прилегает к области глаз. Контрастное сочетание никелированных элементов и чёрной натуральной кожи вызывает чувство жёсткости, брутальности и экстравогантности. Благодаря эластичной шлейке, которая хорошо растягивается, но при этом достаточно упругая, делает данный аксессуар универсального размера, поэтому подойдёт, как мужчинам так и женщинам.";"Sitabella";"Россия";"ООО «СК-Визит»";"Россия";"https://www.xmarket.ru/upload/iblock/e36/4b8b385c-bbbd-11e3-83b5-0021918c8075_0ab2bfe1-be1d-11e3-83b9-0021918c8075.jpeg";"";"Чёрный";"Универсальный";"Кожа натуральная";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"523.38";"523.38";"2";"https://www.xmarket.ru/catalog/sitabella_5/maska_zakrytaya_s_zaklyepkami_chyernaya/"
"4b8b385e-bbbd-11e3-83b5-0021918c8075";"2541";"480";"БДСМ/Маски, Шлемы/Sitabella";"3082-2";"2000018980019";"Маска закрытая с заклёпками, красная";"Подробное описание:Довериться своему партнёру и погрузиться в эротический мир BDSM, не отвлекаясь на визуальные раздражители, поможет кожаная маска, красного, огненного цвета.  Велюровая и мягкая внутренняя часть, окутает область глаз, создавая ощущение тепла и нежности. Сочетание красной кожи и никелированных элементов, повторяющих силуэт маски, создают неповторимый эротический образ, способный ещё больше возбудить воображение партнёра. Использование маски достаточно просто, т.к. для фиксации используется широкая резинка, которая плотно прижмёт маску к глазам.";"Sitabella";"Россия";"ООО «СК-Визит»";"Россия";"https://www.xmarket.ru/upload/iblock/aaa/4b8b385e-bbbd-11e3-83b5-0021918c8075_cd9f5e7f-be21-11e3-83b9-0021918c8075.jpeg";"";"Красный";"Универсальный";"Кожа натуральная";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"523.38";"523.38";"1";"https://www.xmarket.ru/catalog/sitabella_5/maska_zakrytaya_s_zaklyepkami_krasnaya/"
"e0df7f01-c55a-11e3-83c7-0021918c8075";"5244";"480";"БДСМ/Маски, Шлемы/Sitabella";"3080-3";"2000018930014";"Маска с шорами, белая";"Подробное описание:

Изготовлена из натуральной кожи с велюровой подкладой. Используется никелированная фурнитура.  Шоры отстёгиваются. Ременная застёжка - пряжка.
";"Sitabella";"Россия";"ООО «СК-Визит»";"Россия";"https://www.xmarket.ru/upload/iblock/851/e0df7f01-c55a-11e3-83c7-0021918c8075_1a010a75-16ec-11e4-927a-001f2951184b.jpeg";"";"Белый";"Универсальный";"Кожа натуральная";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"933.44";"933.44";"1";"https://www.xmarket.ru/catalog/sitabella_5/maska_s_shorami_belaya/"
"a3346c0b-28c5-11e6-82a4-0025ab5bd377";"16391";"480";"БДСМ/Маски, Шлемы/Sitabella";"3087-2";"2000024980010";"Кожаная маска «Кошка»";"Подробное описание:

Кожаная маска «кошка» изготовленная из натуральной кожи красного цвета, поможет вжиться в сексуальный раскрепощённый образ. Комфортное ношение секс-аксессуара обеспечивает мягкая, велюровая подклада и эластичная шлейка, которая делает  маску универсального размера. Маска декорированна никелированными элементами, что придаёт ей выразительности и эротичности. Миндалевидный разрез глаз не препятствует зрительному обзору и делает Ваш взгляд ещё загадочней и сексуальней.";"Sitabella";"Россия";"ООО «СК-Визит»";"Россия";"https://www.xmarket.ru/upload/iblock/244/a3346c0b-28c5-11e6-82a4-0025ab5bd377_86ac8fae-3ea7-11e6-9321-001f2951184b.jpg";"";"Красный";"Универсальный";"Кожа натуральная";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"747.91";"747.91";"2";"https://www.xmarket.ru/catalog/sitabella_5/kozhanaya_maska_koshka/"
